text,label
一进店就遇见热情好客的老板娘，有宾至如归的感觉，饺子没好热汤先上着，不错哦！是看到好评才去的，果然不错，大虾水饺真一个虾仁呢好吃，饺子个也大，皮也薄，陷也大，吃了二两饱饱的。还有好多口味的下次慢慢品尝，花蛤看起来也好吃，老板娘说留个想头下次吃吧。地址离家也挺近的，很快就煮好了，有自助饺子汤可以喝，饺子价格真不贵，比某些地方好，最好的是饺子个头儿很大，三两饺子俩人吃饱饱滴，虾仁水饺里确实是整个虾仁，真的很实在，很好吃，还有小蔒香肉，白菜肉，都很实在，很好吃，对了，怎么没有蒜泥呢，是我没看到吗？店里还有外卖速冻饺子，以后可以带点回去当早餐呢，推荐哦,0
因为黄岛路附近的老城区整治，很多老店铺即将歇业关门，所以跟朋友去扫了一大圈老店，感觉收获满满，苟不理是朋友念叨很久的一家，虾虎包子很有名，小黑不爱吃各种带馅的东西，哦除了馄饨之外各种带馅的东西，所以对这家并不感冒，买了五六个包子，一个才一块几毛钱，非常便宜，尝了一个，感觉馅的味道挺重的，经典的肉包子味道，接受不大了，虾虎的量不是很多，虾虎切得很碎，估计10个包子能凑出来一个虾虎吧。。不过也就吃个感觉，不做太多要求，整体感觉一般。,0
朋友圈里面看到这家新开的牛排馆，环境哈赞！而且关键是，开业一周打对折啊！本来貌似就不是很贵，对折下来性价比无敌了！预约的早，所以还是蛮顺利的。\\r\\n\\r\\n傍晚的阳光洒在独幢的小别墅上，很有一种老上海的味道。里面的环境也很不错。人多就不拍照了！\\r\\n\\r\\n因为人多，所以服务的确有些跟不上，但是态度都很好，新人一开始难免手忙脚乱，大家都表示理解！还有个外国人服务生走来走去。\\r\\n\\r\\n点了很多东西，顿时发现人多就是滚菜单的节奏啊！餐前小面包，虽然其貌不扬，但是奶香味道十足，浅尝即止，咱们可不是为了吃面包来的。\\r\\n\\r\\n来两份色拉清清口，还是喜欢凯撒色拉的清爽，42元一大份哦，实惠！\\r\\n\\r\\n牛排要了好几种，贵的便宜的都点了，干式熟成的M8M7固然不错，但也有人吃不惯，原价三百多也还算实惠。反倒是价格实惠的M5西冷得到了大家的一致好评！原价也只要128元啊！折后64元，还有什么好说的，赞就一个字！\\r\\n\\r\\n每人点了一份汤，上来之后发现，一份量好多啊！早知道大家分享了，喝也喝不完，我点的是南瓜浓汤，鲜甜鲜甜的南瓜味道很香，还有淡淡的奶油味，还尝试了下奶油蘑菇汤也不错。\\r\\n\\r\\n主食点了披萨和汉堡，原价都是四十多一份，再次感叹性价比，折后巴贝拉萨莉亚的价格啊！披萨是薄底的，脆脆的，上面料很多，不过稍微咸了一点点。汉堡很喜欢，牛肉饼鲜嫩多汁，口感一级棒！\\r\\n\\r\\n小食类的也都不错，鸡翅，生蚝，鹅肝等等，实在吃不下只能看看了！\\r\\n\\r\\n餐后甜品做的都不错，柠檬塔很漂亮，巧克力蛋糕浓郁，提拉米苏略逊一筹，最好吃的布丁，QQ滑滑的。\\r\\n\\r\\n饮料上的实在有些慢，橙汁西瓜汁西柚汁都是鲜榨的，口感还不错。起泡酒看上去蛮赞的，下次可以试试！\\r\\n\\r\\n总的来说，个人觉得还是很不错的一家牛排馆，希望以后服务可以更加提高一些。,0
岗顶地铁天娱广场出口，约走100米即到，交通方便。工作日去，人不多。但居然没开抽风，有点闷热，后来客人多点才开。这次没了猪脚姜，有点失望，之前的猪脚姜很正，比广少的好很多。虾饺，虾很爽，但放了芹菜，有点不喜欢。葡挞，很香滑。生滚鱼片粥，很绵，不咸，很好。春卷，是切开的，一般般吧，还是喜欢传统那种。腐皮卷，有点稍咸，不过不失。麦香包，不会太甜，软熟，正。红米肠，中间比较咸，虾好爽，还可以。古法马拉糕真心好吃，超软熟，推荐。总体很好。这个团购不贵，有机会会再来,0
来趟山东，当然得尝尝正宗的山东菜！推荐这家餐馆的孔府家常菜，炒得火候恰到好处，味道鲜美。尤其是他们的葱爆羊肉，入口即化，让人回味无穷。价格亲民，性价比高，非常推荐！,1
餐厅的服务态度特别好，员工热情周到，给人宾至如归的感觉。,1
两颗星都高了，没有吃两百多的三层，感觉甜品太一般了，沙拉才叫一个难吃，咖啡也很难喝泡泡不细腻就像小店十块钱的感觉，两个人还是吃了一百八，不算贵但是东西真的算周围难吃的了。再来说下服务，真没感受到什么好服务，门口感觉有泊车的，但是！门口仅有的几个位置都不准你停喊你停到太古里地下停车场去，之所以选这家是真不想去挤太古里的停车场，不准我停是听见我说来吃下午茶的，你说你个星级酒店两个停车的地方都没有，害得我停门口被贴单，一顿麦咖啡水准的下午茶吃出了利兹卡尔顿的价格。总而言之，博舍的咖啡厅感觉是被承包出去的，没有任何服务可言，甜品没有水准，有什么值得去的？,0
这家餐厅的广东粥非常美味，粥底醇厚，配料丰富。,1
首先感谢被大众点评抽中吃家姐厨房的霸王餐。这里位于brt上社站附近，地理位置还算好找。走进去感觉用餐环境十分干净，明亮。由于包厢较为偏僻，wifi信号不强，服务员的服务有点欠缺。\\n首先说，招牌烧鹅，不过不失，可能时间放久了。\\n鲜灵芝蒸石头猪，猪肉有浓郁的肉味，不会肥腻。\\n油盐蒸大头鱼，整条鱼原身清蒸，光是鲜味已经层次丰富，令人回味。\\n原味蒸云南冰川茄，茄子虽然入味不足，但是本身的鲜甜搭救。\\n化皮烧腩肉，皮很脆。,0
位于渝中区市中心，酒店有专用停车场，住店免费停24小时，周围交通也十分便利，步行3分钟到解放碑；离轻轨1.2号线步行5分钟；距八一路美食街和较场口夜市步行3分钟， 很方便。\\n\\n酒店是挂五的，但大堂真的很小很一般，还好房间挺大，很干净，虽然在市区，但隔音效果不错，晚上不觉得吵。洗漱用品也不错，沐浴露有股古龙香水的味道。大床房应该是2米的，床垫软硬适中，很好入睡，可惜电视频道太少，30个不到，只能早睡。\\n\\n虽然是星级酒店，但明显服务跟不上，打电话去客房部加被子，等了半小时才来人，前台接待也很忙，要办理入住同时接电话，想咨询下都没空搭理你，服务有待提高啊！,0
之前已經買咗3盒細嘎喇 1盒試味 2盒送人 無奈屋企人噶戰鬥能力太強 1日就食嗮盒試味噶細盒 所以今次買多盒大噶 其實入面d種類同細盒噶一樣 而且唔會多好多 所以 我覺得如果喺for自己食噶 買細盒就OK喇 送人噶話就買大盒 比較得體 \\n上次唔記得講地址 其實就喺江南西C出口 然後逆車道行到見到臭沖噶口（風行牛奶） 然後轉左 直行見到有度圍住整緊嘢噶 然後繼續行 就響格力隔離 其實都好好搵噶 \\n1個星期買咗4盒 荷包大出血 我都喺悭d食至得,0
虽然等位等了快2个半小时，拿位的时候排到前面300多个……但是真是太太太好吃了！点了口味虾和老长沙口味虾…个人感觉还是老长沙口味比较适合广州人口味，不刺激，完全不辣不麻：去头去虾肠，感觉好干净的样子，一直都爱长沙小龙虾的紫苏口味。除此以外，热菜凉菜都超好吃！10块20块左右的价格，分量是ok的！猪油渣炒通心菜梗有被惊艳到，有点醋味的毛豆也好好吃，家常的清炒丝瓜有家的味道！4个人埋单才300多，我觉得等2个小时，我还是会等下去的，相比周边的二十几家拍乌蝇的龙虾店，这家门庭若市，玩晒了！,0
这家餐馆的湖南菜非常辣且具有特色，他们的酱香鸡和辣子鸡都十分可口。氛围独特，服务到位，物有所值。,1
怀旧的装修风格加上正宗的西班牙美食，让人倍感舒适。,1
甘泉路上，一下子出现了好几家黄桥烧饼店。其中就数这家烧饼好:品种多，态度好，口味不错。桂花糖，豆沙，萝卜丝，芝麻糖，等各种口味，足以满足各种对食物挑剔者。\\n         现在吃东西，关键是心情，心情不好，吃啥都没味。这家店的老板娘很热情，见我当场吃，建议拿烤箱里的，趁热吃。味道果然不错，轻轻咬开，萝卜丝的香味立马出现，又吃了个豆沙馅的，豆沙的绵软加上烧饼的酥脆，让人欲罢不能，吃了还想吃。团购，还有就是他家也可以团购，团购价格比正常购买价格便宜了30%，好吃不贵，正是我们吃货者的追求！,0
这家餐厅的广东炒饭非常地道，米粒饱满，口感香糯。,1
经常过来吃，越来越不好了，原来是屋里可以吸烟的，导致不吸烟的人被迫吸二手烟，屋内还很吵，两人面对面都听不清楚。服务员巨忙无比，有时候态度不好。羊蝎子分烤和涮，每次都各点一个小锅，三人吃没问题。前段时间感觉肉少了，但是价格也涨了。有一段时间没来吃，再来时涮锅里的汤变得很油了，看着有点腻，原来都是酱汤，味道会浓些。\\n到了夏天晚上有大排档，院里可以摆桌，还有个流浪歌手，点一首30元，都是80-90年代的歌，有人可能喜欢这个气氛吧。\\n大排档我吃了一次晚上睡觉前就闹肚子了，整整三天啊，，，怀疑是菠菜没洗干净，我吃了几口觉得有沙子就没再吃，老公也就没吃。人太多了懒的找服务员，想吃完就走。以后不能乱吃大排档。\\n现在想吃的时候过来打包带走，回家踏实吃。\\n不太好停车，来的早点可以停桥上，下面是元大都。,0
向来认为离繁华商圈比较近的美食基本上都不是性价比高的，烩面也如是，14年底，团了一次烩面双人餐，价格也不算太贵，去了国贸对面的谷雨村，验证挺快，店铺有点黑暗，桌子上也不太干净，好吧，这些不是重点，毕竟，俗话说不干不净，吃了某病。烩面端上来我感觉四两的烩面也不算多呀，一个女士吃完无压力呀，烩面有点厚，汤也算不上香浓，只是浮着一层油，反正我看了就不想喝。不香，又徒增热量，何苦。吃一口烩面，感觉面太厚，我一直认为专业的烩面店应该问问顾客是否需要薄面还是厚面呢！但没人问。凉菜的味道真不咋样，比一些小摊儿上的味儿也不如。反正，我是不去了。,0
今天是真味老厨开业的第六天，全部菜品8.8折，主要特色是牦牛肉哦！内有包厢和散台，茶水自助，有铁观音、碧螺春、巴黎香榭、苦荞等……我和老公散步走到那里，忽然想起来前段时间他们散月饼做宣传，想想月饼都拿了，就进去捧个场……嘿嘿，不过两个人就点了三个菜，大碗酥肉、大碗藕丝、农家小炒肉，如图，味道不错！藕丝是用泡椒炒的，味道很特别，大碗酥肉其实是汤带肉，里边的黄花菜很好吃，汤带点酸味，有点像酸汤肥牛的汤，总体来说，感觉不错！喜欢牦牛肉的小伙伴们，可以去尝尝他家的真味牦牛肉！据说是吃了很多珍贵药材，肉质细腻的牦牛肉。另外这两天去还有免费的蓝莓汁和西瓜、甜瓜、葡萄吃，喜欢喜欢……,0
